,households,name,latitude,longitude,geometry,GEOID
470631012004,653,CCL - Salt of the Earth,36.1912621,-83.4157743,POINT (-83.4157743 36.1912621),4706392344
470650004001,704,HT - Modest Income Homes,35.0498726,-85.2789778,POINT (-85.27897780000001 35.0498726),4706590636
470650004002,617,HT - Modest Income Homes,35.0455279,-85.2667045,POINT (-85.2667045 35.0455279),4706590636
470650006001,451,MG - Emerald City,35.0699133,-85.3048707,POINT (-85.3048707 35.0699133),4706591016
470650006002,758,MG - Emerald City,35.0667939,-85.2998108,POINT (-85.2998108 35.0667939),4706591016
470650006003,512,SS - Golden Years,35.0602207,-85.29517,POINT (-85.29517 35.0602207),4706591016
470650007001,352,AE - Exurbanites,35.0726156,-85.2841623,POINT (-85.28416230000001 35.0726156),4706591016
470650007002,276,MG - Emerald City,35.0760437,-85.2915037,POINT (-85.29150370000001 35.0760437),4706591016
470650007003,597,MG - Emerald City,35.0718017,-85.2946807,POINT (-85.2946807 35.0718017),4706591016
470650007004,773,MG - Emerald City,35.0817701,-85.2987919,POINT (-85.2987919 35.0817701),4706590256
470650008001,725,MS - Set to Impress,35.0684361,-85.313091,POINT (-85.313091 35.0684361),4706591016
470650011001,403,HT - Modest Income Homes,35.0408741,-85.2800461,POINT (-85.28004610000001 35.0408741),4706590636
470650011002,383,MS - Set to Impress,35.0370748,-85.2816744,POINT (-85.2816744 35.0370748),4706590636
470650012001,671,MS - City Commons,35.0411985,-85.2565747,POINT (-85.2565747 35.0411985),4706590826
470650012002,247,HT - Modest Income Homes,35.0358848,-85.2664573,POINT (-85.2664573 35.0358848),4706590826
470650012003,443,MS - City Commons,35.0439499,-85.2612707,POINT (-85.2612707 35.0439499),4706590636
470650013001,487,MG - Hardscrabble Road,35.028866,-85.2714732,POINT (-85.2714732 35.028866),4706590636
470650013002,192,HT - Traditional Living,35.0263968,-85.2642216,POINT (-85.2642216 35.0263968),4706590636
470650014001,392,MG - Hardscrabble Road,35.0333589,-85.2876367,POINT (-85.28763669999999 35.0333589),4706590636
470650014002,304,HT - Traditional Living,35.02973,-85.2780165,POINT (-85.27801650000001 35.02973),4706590636
470650016001,1753,SS - Social Security Set ,35.041998,-85.3221968,POINT (-85.3221968 35.041998),4706591016
470650018001,624,HT - Small Town Simplicity,35.0001241,-85.336213,POINT (-85.336213 35.0001241),4706591016
470650018002,669,GX - Rustbelt Traditions,34.9947114,-85.3275682,POINT (-85.3275682 34.9947114),4706591016
470650019001,647,MS - City Commons,35.0060577,-85.3096324,POINT (-85.3096324 35.0060577),4706590636
470650019002,303,MS - City Commons,35.0157125,-85.3177445,POINT (-85.3177445 35.0157125),4706590636
470650019003,815,HT - Modest Income Homes,34.9938946,-85.316114,POINT (-85.316114 34.9938946),4706590636
470650020001,607,MS - Set to Impress,35.0323988,-85.3085296,POINT (-85.3085296 35.0323988),4706591016
470650020002,188,SS - Social Security Set ,35.0252241,-85.3160603,POINT (-85.3160603 35.0252241),4706590636
470650023001,549,MG - Hardscrabble Road,35.0022727,-85.2979437,POINT (-85.2979437 35.0022727),4706590636
470650024001,413,GX - Rustbelt Traditions,34.9907357,-85.2770946,POINT (-85.2770946 34.9907357),4706591396
470650024002,303,MG - Hardscrabble Road,34.9892625,-85.2860992,POINT (-85.2860992 34.9892625),4706590636
470650024003,345,MG - Hardscrabble Road,34.9972423,-85.2832257,POINT (-85.2832257 34.9972423),4706590636
470650024004,446,MG - Hardscrabble Road,35.0011179,-85.2888157,POINT (-85.2888157 35.0011179),4706590636
470650025001,526,HT - Traditional Living,35.0079743,-85.2712855,POINT (-85.2712855 35.0079743),4706591396
470650025002,898,MS - City Commons,35.0094854,-85.2791136,POINT (-85.2791136 35.0094854),4706590636
470650025003,491,MG - Hardscrabble Road,35.0124213,-85.2883808,POINT (-85.2883808 35.0124213),4706590636
470650026001,271,MG - Hardscrabble Road,35.0191922,-85.2731309,POINT (-85.2731309 35.0191922),4706590636
470650026002,234,EE - Barrios Urbanos,35.0211561,-85.2812722,POINT (-85.2812722 35.0211561),4706590636
470650026003,261,MG - Hardscrabble Road,35.0246284,-85.2912337,POINT (-85.29123370000001 35.0246284),4706590636
470650028001,526,GX - In Style,35.0122233,-85.2361531,POINT (-85.2361531 35.0122233),4706591396
470650028002,587,MG - Old and Newcomers,35.0173402,-85.2455233,POINT (-85.2455233 35.0173402),4706591396
470650028003,837,MG - Old and Newcomers,35.0220685,-85.2540853,POINT (-85.2540853 35.0220685),4706591396
470650029001,629,GX - Rustbelt Traditions,35.021925,-85.2370848,POINT (-85.23708480000001 35.021925),4706590826
470650029002,569,MS - Set to Impress,35.0301468,-85.2505121,POINT (-85.25051209999999 35.0301468),4706590826
470650030001,387,GX - Rustbelt Traditions,35.0135854,-85.2201059,POINT (-85.22010589999999 35.0135854),4706590826
470650030002,634,MS - Set to Impress,35.0085565,-85.2160139,POINT (-85.21601389999999 35.0085565),4706591396
470650031001,1026,SS - Social Security Set ,35.0487777,-85.3098091,POINT (-85.3098091 35.0487777),4706591016
470650032001,443,HT - Family Foundations,35.0532222,-85.2458754,POINT (-85.2458754 35.0532222),4706590826
470650032002,316,HT - Family Foundations,35.0416568,-85.2488033,POINT (-85.24880330000001 35.0416568),4706590826
470650032003,531,HT - Family Foundations,35.043723,-85.2363012,POINT (-85.2363012 35.043723),4706590826
470650033001,518,HT - Family Foundations,35.0318849,-85.2161659,POINT (-85.21616589999999 35.0318849),4706590826
470650033002,415,HT - Modest Income Homes,35.0221762,-85.2256136,POINT (-85.2256136 35.0221762),4706590826
470650033003,488,HT - Family Foundations,35.0255397,-85.2305858,POINT (-85.2305858 35.0255397),4706590826
470650033004,460,HT - Family Foundations,35.0333098,-85.2243806,POINT (-85.2243806 35.0333098),4706590826
470650033005,501,HT - Family Foundations,35.0340477,-85.2345486,POINT (-85.2345486 35.0340477),4706590826
470650033006,470,MG - Old and Newcomers,35.0345403,-85.2446385,POINT (-85.24463849999999 35.0345403),4706590826
470650034001,809,MS - Set to Impress,35.0230793,-85.1989324,POINT (-85.1989324 35.0230793),4706590826
470650034002,784,MG - Old and Newcomers,35.0140972,-85.1943091,POINT (-85.1943091 35.0140972),4706591396
470650034003,691,MG - Old and Newcomers,35.0239508,-85.1830234,POINT (-85.1830234 35.0239508),4706591396
470650101011,944,CCL - Green Acres,35.1687142,-85.1094236,POINT (-85.1094236 35.1687142),4706591586
470650101012,852,CCL - Salt of the Earth,35.1996378,-85.0888632,POINT (-85.08886320000001 35.1996378),4706591586
470650101013,552,AE - Exurbanites,35.1688679,-85.0599189,POINT (-85.0599189 35.1688679),4706591586
470650101031,556,CCL - Salt of the Earth,35.2287381,-84.9991964,POINT (-84.9991964 35.2287381),4706591586
470650101032,879,CCL - Green Acres,35.2199543,-85.0511357,POINT (-85.0511357 35.2199543),4706591586
470650101041,443,CCL - Green Acres,35.2897851,-85.0501321,POINT (-85.0501321 35.2897851),4706591586
470650101042,386,CCL - Salt of the Earth,35.252715,-85.0350821,POINT (-85.0350821 35.252715),4706591586
470650101043,474,CCL - Salt of the Earth,35.2904129,-84.9882095,POINT (-84.9882095 35.2904129),4706591586
470650101044,336,RO - Rooted Rural,35.3447954,-85.0080682,POINT (-85.0080682 35.3447954),4706591586
470650102011,470,CCL - Green Acres,35.3214543,-85.1136358,POINT (-85.1136358 35.3214543),4706590066
470650102012,314,CCL - Salt of the Earth,35.3267518,-85.1479093,POINT (-85.14790929999999 35.3267518),4706590066
470650102013,629,GX - Comfortable Empty Nesters,35.2919646,-85.1180886,POINT (-85.11808859999999 35.2919646),4706590066
470650102021,415,RO - Rooted Rural,35.3943443,-85.1198641,POINT (-85.1198641 35.3943443),4706590066
470650102022,357,CCL - The Great Outdoors,35.3978593,-85.0622987,POINT (-85.0622987 35.3978593),4706590066
470650102023,488,CCL - The Great Outdoors,35.357683,-85.0906615,POINT (-85.0906615 35.357683),4706590066
470650102024,485,RO - Southern Satellites,35.3207974,-85.077778,POINT (-85.077778 35.3207974),4706590066
470650103031,119,FL - Soccer Moms,35.2274193,-85.1588264,POINT (-85.1588264 35.2274193),4706590066
470650103032,1041,FL - Middleburg,35.2157042,-85.1655997,POINT (-85.1655997 35.2157042),4706590066
470650103041,613,CCL - Green Acres,35.2024182,-85.1335,POINT (-85.1335 35.2024182),4706590446
470650103042,501,FL - Soccer Moms,35.2226655,-85.1281991,POINT (-85.1281991 35.2226655),4706590066
470650103043,606,FL - Middleburg,35.2160036,-85.1464849,POINT (-85.1464849 35.2160036),4706590066
470650103044,281,CCL - Green Acres,35.2225628,-85.0974788,POINT (-85.0974788 35.2225628),4706590066
470650103051,1215,CCL - Salt of the Earth,35.2499678,-85.1226915,POINT (-85.1226915 35.2499678),4706590066
470650103061,448,FL - Middleburg,35.2243962,-85.1927917,POINT (-85.1927917 35.2243962),4706590066
470650103062,992,RO - Southern Satellites,35.2572197,-85.1587694,POINT (-85.1587694 35.2572197),4706590066
470650103071,456,RO - Southern Satellites,35.2671474,-85.1861787,POINT (-85.1861787 35.2671474),4706590066
470650103072,611,GX - Midlife Constants,35.2408665,-85.2151856,POINT (-85.2151856 35.2408665),4706590066
470650103073,654,MG - Old and Newcomers,35.2331855,-85.2007945,POINT (-85.2007945 35.2331855),4706590066
470650103074,723,CCL - Heartland Communities,35.2849903,-85.1617982,POINT (-85.16179820000001 35.2849903),4706590066
470650104111,1247,GX - Comfortable Empty Nesters,35.1767016,-85.1956231,POINT (-85.19562310000001 35.1767016),4706590446
470650104112,449,GX - Midlife Constants,35.1926098,-85.1998168,POINT (-85.19981679999999 35.1926098),4706590446
470650104113,599,CCL - Green Acres,35.1847698,-85.216562,POINT (-85.216562 35.1847698),4706590446
470650104114,343,CCL - Salt of the Earth,35.1940341,-85.2266622,POINT (-85.22666220000001 35.1940341),4706590446
470650104121,625,CCL - Salt of the Earth,35.2096217,-85.1871564,POINT (-85.18715640000001 35.2096217),4706590066
470650104122,321,GX - Comfortable Empty Nesters,35.1984854,-85.1713582,POINT (-85.1713582 35.1984854),4706590446
470650104123,451,GX - Comfortable Empty Nesters,35.1848082,-85.1782368,POINT (-85.17823679999999 35.1848082),4706590446
470650104124,595,FL - Home Improvement,35.1998067,-85.1955171,POINT (-85.1955171 35.1998067),4706590446
470650104131,939,AE - Savvy Suburbanites,35.158437,-85.1675017,POINT (-85.1675017 35.158437),4706590446
470650104132,513,CCL - Salt of the Earth,35.1844696,-85.1507768,POINT (-85.1507768 35.1844696),4706590446
470650104311,1044,AE - Exurbanites,35.1592245,-85.2049421,POINT (-85.2049421 35.1592245),4706590446
470650104312,474,GX - In Style,35.1612818,-85.2233291,POINT (-85.2233291 35.1612818),4706590446
470650104313,831,GX - Comfortable Empty Nesters,35.1650592,-85.2397802,POINT (-85.2397802 35.1650592),4706590446
470650104314,753,MG - Front Porches,35.1438979,-85.2429623,POINT (-85.2429623 35.1438979),4706590446
470650104321,1201,GX - Midlife Constants,35.1350794,-85.2210042,POINT (-85.2210042 35.1350794),4706590446
470650104322,758,AE - Exurbanites,35.1344546,-85.1881975,POINT (-85.1881975 35.1344546),4706590446
470650104323,356,AE - Exurbanites,35.1197842,-85.2000951,POINT (-85.2000951 35.1197842),4706590446
470650104324,968,MG - Old and Newcomers,35.1132868,-85.2155927,POINT (-85.2155927 35.1132868),4706590446
470650104331,884,GX - Rustbelt Traditions,35.1323984,-85.2596629,POINT (-85.2596629 35.1323984),4706590446
470650104332,445,MG - Old and Newcomers,35.1323522,-85.2506249,POINT (-85.25062490000001 35.1323522),4706590446
470650104333,378,GX - Midlife Constants,35.120215,-85.2541483,POINT (-85.2541483 35.120215),4706590446
470650104334,508,MS - Set to Impress,35.1158232,-85.2412616,POINT (-85.2412616 35.1158232),4706590446
470650104341,819,CCL - Salt of the Earth,35.1923569,-85.262038,POINT (-85.262038 35.1923569),4706590066
470650104351,1047,GX - Midlife Constants,35.1646589,-85.2701458,POINT (-85.27014579999999 35.1646589),4706590256
470650104352,499,GX - Midlife Constants,35.1613037,-85.2598546,POINT (-85.2598546 35.1613037),4706590066
470650104353,1067,MG - Old and Newcomers,35.1522504,-85.2554983,POINT (-85.2554983 35.1522504),4706590066
470650105011,285,GX - Comfortable Empty Nesters,35.1383916,-85.2673053,POINT (-85.2673053 35.1383916),4706590256
470650105012,516,GX - Midlife Constants,35.1277064,-85.2705194,POINT (-85.2705194 35.1277064),4706590446
470650105013,579,GX - Midlife Constants,35.1200339,-85.2705233,POINT (-85.27052329999999 35.1200339),4706590446
470650105014,300,GX - Midlife Constants,35.1120905,-85.2813364,POINT (-85.2813364 35.1120905),4706590256
470650105015,391,MG - Old and Newcomers,35.11332,-85.2712206,POINT (-85.27122060000001 35.11332),4706590256
470650105016,756,CCL - Heartland Communities,35.1052988,-85.2572303,POINT (-85.2572303 35.1052988),4706590256
470650105021,535,GX - Rustbelt Traditions,35.1022611,-85.2831017,POINT (-85.2831017 35.1022611),4706590256
470650105022,498,MS - Set to Impress,35.0928876,-85.2923817,POINT (-85.29238170000001 35.0928876),4706590256
470650105023,403,AE - Top Tier,35.0927185,-85.2775828,POINT (-85.2775828 35.0927185),4706590256
470650106001,329,GX - Midlife Constants,35.140693,-85.2737334,POINT (-85.2737334 35.140693),4706590256
470650106002,539,GX - Midlife Constants,35.1284919,-85.2804241,POINT (-85.2804241 35.1284919),4706590256
470650106003,495,MG - Old and Newcomers,35.1303717,-85.2883475,POINT (-85.2883475 35.1303717),4706590256
470650107001,473,MG - Emerald City,35.0846029,-85.309714,POINT (-85.309714 35.0846029),4706591016
470650107002,545,MS - Set to Impress,35.1000694,-85.29689,POINT (-85.29689 35.1000694),4706591016
470650107003,382,MG - Old and Newcomers,35.1141369,-85.2895472,POINT (-85.2895472 35.1141369),4706590256
470650108001,546,MS - Set to Impress,35.0901683,-85.3167256,POINT (-85.3167256 35.0901683),4706591016
470650108002,709,MS - Set to Impress,35.1016677,-85.3109273,POINT (-85.3109273 35.1016677),4706591016
470650108003,501,MG - Bright Young Professionals,35.1070968,-85.3011732,POINT (-85.30117319999999 35.1070968),4706591016
470650108004,381,MG - Old and Newcomers,35.1163973,-85.2957645,POINT (-85.2957645 35.1163973),4706590256
470650109011,1107,MG - Emerald City,35.0556229,-85.3329146,POINT (-85.3329146 35.0556229),4706591016
470650109021,437,HT - Small Town Simplicity,35.1129681,-85.3530673,POINT (-85.35306730000001 35.1129681),4706590256
470650109031,652,MG - Old and Newcomers,35.1397996,-85.295576,POINT (-85.295576 35.1397996),4706590256
470650109032,384,SS - Golden Years,35.1187977,-85.3094994,POINT (-85.30949940000001 35.1187977),4706590256
470650109033,827,MS - Young and Restless,35.1283767,-85.3160442,POINT (-85.31604419999999 35.1283767),4706590256
470650109034,1294,MG - Old and Newcomers,35.1028783,-85.320118,POINT (-85.32011799999999 35.1028783),4706590256
470650110011,814,RO - Rooted Rural,35.3463892,-85.193332,POINT (-85.193332 35.3463892),4706590066
470650110021,1043,AE - Savvy Suburbanites,35.157436,-85.3521977,POINT (-85.3521977 35.157436),4706590256
470650110022,332,AE - Exurbanites,35.150108,-85.3153233,POINT (-85.3153233 35.150108),4706590256
470650110023,876,AE - Savvy Suburbanites,35.1817763,-85.3131168,POINT (-85.3131168 35.1817763),4706590256
470650110024,401,CCL - Green Acres,35.2258033,-85.2867472,POINT (-85.28674719999999 35.2258033),4706590256
470650111001,1018,AE - Exurbanites,35.1383396,-85.344714,POINT (-85.344714 35.1383396),4706590256
470650111002,792,AE - Exurbanites,35.1216665,-85.33805,POINT (-85.33805 35.1216665),4706590256
470650111003,925,SS - Golden Years,35.1232752,-85.3567579,POINT (-85.35675790000001 35.1232752),4706590256
470650112011,807,AE - Savvy Suburbanites,35.1250148,-85.0685377,POINT (-85.06853769999999 35.1250148),4706591586
470650112012,563,AE - Savvy Suburbanites,35.1222532,-85.0549388,POINT (-85.0549388 35.1222532),4706591586
470650112013,987,CCL - Green Acres,35.1515347,-85.0345947,POINT (-85.0345947 35.1515347),4706591586
470650112014,832,AE - Exurbanites,35.0998019,-85.0343679,POINT (-85.03436790000001 35.0998019),4706591586
470650112015,860,MG - Front Porches,35.0702402,-85.0542144,POINT (-85.05421440000001 35.0702402),4706591586
470650112031,585,AE - Exurbanites,35.0350318,-85.0692172,POINT (-85.0692172 35.0350318),4706591206
470650112032,698,MG - Old and Newcomers,35.0290533,-85.0434059,POINT (-85.0434059 35.0290533),4706591206
470650112033,586,AE - Top Tier,35.0027461,-85.0728025,POINT (-85.07280249999999 35.0027461),4706591206
470650112041,795,CCL - Green Acres,35.0702163,-85.0238724,POINT (-85.0238724 35.0702163),4706591586
470650112042,335,MG - Old and Newcomers,35.047943,-85.0265957,POINT (-85.0265957 35.047943),4706591206
470650112043,674,CCL - Green Acres,35.0272239,-84.9962675,POINT (-84.9962675 35.0272239),4706591206
470650112044,434,CCL - The Great Outdoors,34.9993827,-85.0216971,POINT (-85.0216971 34.9993827),4706591206
470650113111,536,GX - In Style,35.0506251,-85.1256524,POINT (-85.12565240000001 35.0506251),4706591206
470650113112,281,GX - Comfortable Empty Nesters,35.0586311,-85.1188156,POINT (-85.1188156 35.0586311),4706591206
470650113113,395,RO - Down the Road,35.0587894,-85.1069407,POINT (-85.1069407 35.0587894),4706591206
470650113114,989,CCL - Green Acres,35.0733112,-85.0844297,POINT (-85.0844297 35.0733112),4706591586
470650113115,1255,RO - Southern Satellites,35.0562791,-85.0870723,POINT (-85.0870723 35.0562791),4706591206
470650113141,472,FL - Home Improvement,35.0395608,-85.1053233,POINT (-85.10532329999999 35.0395608),4706591206
470650113142,1078,CCL - Green Acres,35.0286963,-85.092287,POINT (-85.092287 35.0286963),4706591206
470650113143,333,GX - Comfortable Empty Nesters,35.0418931,-85.0841881,POINT (-85.08418810000001 35.0418931),4706591206
